"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Pakistan","PAK","South Asia",155833628,158008249,2.40040854320489,1,35,1,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,3,2,3,1,1,2,2,,,,,,,,,2,3,2,1,2,2,2,2,,2,,,,2,2,2,,2,,3,,2,2,2,,,2,5,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,8,2,2,2,9,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,158301484,1.81901945967439,1,32,1,2,1,2,0,0,0,0,1,0,2,2,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,3,2,1,2,2,,,,,,,,,3,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,1,1,1,1,,,,,,,,,1,2,2,,1,1,2,2,,1,1,2,2,2,1,,,,,1,2,2,2,1,,,,,2,,,,,,4,0,2,1,1,1,1,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,158619868,0.517798808389361,1,22,3,4,2,2,0,0,0,0,0,0,4,4,4,4,0,2,1,0,2,,,,,,,,,,2,2,1,2,1,1,1,1,1,,,,,,,,,2,1,1,2,1,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,1,1,1,1,1,2,1,2,2,1,,1,2,,2,1,2,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159020241,1.38051044769216,2,30,2,2,1,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,1,2,1,2,1,,,,,,,,,2,1,2,1,1,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159021603,0.285730633617055,1,32,1,5,2,2,1,0,1,0,1,0,2,4,4,1,0,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,5,1,4,2,,,,,,,,,,,2,,2,,1,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,1,1,2,,,2,3,1,2,1,1,1,1,1,1,1,3,2,,,,1,,,,,,,,,,,,,,,,2,1,2,1,2,,1,2,1,2,2,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159071085,0.628841811134897,2,25,2,2,1,2,0,0,0,0,0,0,2,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,1,1,2,2,2,2,1,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,1,2,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,2,,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159101465,0.641971219490792,2,35,2,3,1,2,0,0,0,0,1,0,4,4,4,4,0,2,1,0,2,,,,,,,,,,2,1,2,2,1,2,2,2,2,,,,,,,,,2,1,2,2,2,2,1,2,,2,,,,2,2,2,,2,,1,,1,1,1,,,,5,2,2,1,2,2,,,,,,,,,1,2,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,2,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159110036,1.24658787885251,2,38,1,2,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,1,2,2,2,1,,,,,,,,,1,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159465838,1.20725104873618,1,45,1,4,2,2,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,1,2,2,2,3,,,,,,,,,2,1,2,1,2,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,1,1,1,1,1,1,7,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159473038,0.285730633617055,1,46,1,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,1,1,2,2,1,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159571597,0.724063336043177,1,19,3,2,2,1,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,1,1,1,2,3,,,,,,,,,2,3,1,1,3,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,8,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159594960,0.738361204913696,2,35,2,4,1,1,1,1,1,1,1,1,4,4,4,2,0,1,2,1,1,1,2,2,2,,1,2,2,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,1,2,2,2,,2,2,,2,2,1,2,2,2,2,,,,2,2,3,2,,,,2,2,,4,2,2,,1,2,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,0,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,1,2,,2,2,2,,,,,1,1,1,2,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159698123,1.25688904757058,2,28,1,3,1,1,0,0,0,0,1,1,3,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,1,2,1,2,2,,,,,,,,,1,2,2,1,2,2,2,2,,1,,,,,2,2,,2,,1,1,2,2,1,,,,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,2,2,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159757536,3.36249473672386,1,18,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,1,3,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,1,2,1,1,2,2,5,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159881559,0.744462646677831,2,28,1,5,1,2,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,1,1,1,2,2,1,,,,,,,,,1,1,2,1,1,2,2,2,,2,,,,2,2,2,,1,,1,,2,1,2,,,,2,2,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,2,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,159954267,1.13839421082097,2,27,3,3,1,2,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,2,2,2,,,,2,2,,1,1,2,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160073317,0.369890077637452,2,25,2,4,1,1,1,1,1,1,1,1,4,2,4,1,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,3,1,1,2,,,,,,,,,2,2,2,,,,1,2,1,1,2,2,1,,1,1,2,,,,2,1,3,1,2,1,2,2,2,,1,2,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,1,2,2,2,1,,,,,1,1,2,,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160304241,0.285730633617055,1,30,2,2,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,2,2,1,2,2,,,,,,,,,1,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,7,,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,1,1,2,1,2,2,2,,2,1,,2,1,3,,1,1,2,2,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160317043,0.621976686324849,1,28,1,5,2,1,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,3,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160513084,1.42682139389293,2,55,3,5,1,2,1,1,1,1,0,1,3,4,4,4,1,2,2,1,1,1,1,2,2,,1,2,2,2,,,,,,,,,,,1,2,2,2,2,2,,,,,,,,,1,1,1,2,2,2,,2,2,,2,2,2,2,2,2,2,,,2,2,2,2,2,,,,1,1,2,,1,1,1,2,,1,2,2,1,2,2,,1,1,2,2,2,2,2,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,3,2,,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160520634,1.2070460354524,2,55,1,4,1,2,0,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,2,2,,,,3,1,1,2,,,,2,2,,4,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160584436,0.832279091872345,2,25,2,5,2,1,0,0,0,0,1,0,4,3,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,1,,1,,1,2,2,,,,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,2,2,1,1,2,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160588071,0.873242096935538,1,30,1,2,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,1,2,1,2,2,,,,,,,,,1,1,2,1,1,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,7,,1,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,1,1,2,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160688676,0.725678355248993,2,28,1,2,1,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,,,,,2,1,1,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,1,2,,,,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,4,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160746372,0.481304831106335,1,29,2,4,2,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,1,1,2,2,1,2,1,,,,,,,,,1,1,2,2,1,2,2,2,,1,,,,,2,2,,2,,1,1,1,2,2,,,,1,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,1,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160756147,0.791241232044017,1,25,1,3,2,2,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,2,2,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,,2,2,2,2,,2,2,,2,,2,,1,2,1,,,1,2,1,1,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,1,1,1,2,2,2,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160777743,1.43993175515585,1,52,1,2,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,5,1,1,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,8,2,1,2,8,2,1,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160802452,0.285730633665648,1,22,2,5,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,1,2,1,,2,2,2,,,,1,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,160899797,3.36249473672386,2,38,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,1,1,2,1,,,,,,,,,1,2,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161004932,1.40184431006081,2,42,1,5,1,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,2,1,1,1,1,1,2,2,1,1,1,3,3,1,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,2,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,2,8,1,1,2,2,,2,2,1,2,1,2,,1,1,1,2,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161032126,0.507942533778707,2,31,1,4,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,2,1,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,1,1,,,,4,2,2,2,,,,1,1,1,,1,2,,1,1,1,1,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,3,1,1,1,2,,2,1,,1,1,2,,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161172231,1.20274080103299,1,37,1,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,1,3,2,1,2,,,,,,,,,1,1,3,1,3,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,5,1,1,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,1,1,1,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161293508,1.56463551103364,2,38,2,5,1,2,1,0,1,1,0,1,1,4,4,4,0,4,3,1,1,1,1,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161307182,0.775102276917581,2,22,2,5,1,2,1,1,1,1,0,1,4,4,4,4,1,2,3,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,1,1,2,1,2,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,1,3,4,2,,,,2,2,,4,1,1,3,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161309091,1.64973495651552,2,35,1,2,1,2,0,1,1,1,1,0,1,4,4,4,0,4,1,1,2,,,,,,,,,,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,1,1,2,1,1,,1,2,1,,,,2,1,1,2,,,,2,2,,1,2,2,,1,1,2,,2,2,,,,,1,2,2,1,,,1,1,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161490480,0.285730633617055,1,39,2,4,2,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,1,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161540292,3.36249473672386,2,25,1,5,2,2,0,0,0,0,0,0,4,4,4,4,0,1,3,0,2,,,,,,,,,,2,2,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,3,2,2,2,2,,,,2,2,,1,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,3,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161628455,0.421809467517731,2,34,1,4,1,2,1,0,1,1,1,1,4,4,4,2,0,2,2,0,1,1,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,1,2,2,,,,1,3,4,2,,,,2,2,,4,2,2,,1,2,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161632964,0.86608520891138,1,40,1,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,2,2,2,2,2,,1,2,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,161987796,3.2834684877491,1,55,1,4,2,2,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,1,2,2,2,2,1,1,2,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,1,1,2,2,2,,,,6,2,3,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,162143532,1.32658106963884,2,25,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,7,,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,4,2,,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
